Tempo decorrido,E[N],E[W],Lambda,Erro Little
38560.00,8.8939842493,4.4226765795,2.0109958506,-0.00000000079568707179
38570.00,8.8921076143,4.4217496611,2.0109929997,-0.00000000079629458583
38580.00,8.8912245774,4.4211458650,2.0110679108,-0.00000000079427131539
38590.00,8.8898823073,4.4205986505,2.0110132159,-0.00000000080398621094
38600.00,8.8880560906,4.4196968133,2.0110103627,-0.00000000083181639354
38610.00,8.8861538334,4.4186433415,2.0110593111,-0.00000000081088558090
38620.00,8.8840625990,4.4178941774,2.0109269808,-0.00000000081470119540
38630.00,8.8821325274,4.4173955193,2.0107170593,-0.00000000081498008342
38640.00,8.8822803005,4.4168497631,2.0109989648,-0.00000000081502804505
38650.00,8.8858168085,4.4184440572,2.0110737387,-0.00000000080737372343
38660.00,8.8898981797,4.4204229464,2.0110967408,-0.00000000082324369544
38670.00,8.8955136628,4.4227665425,2.0113007499,-0.00000000081545792341
38680.00,8.9019049636,4.4262920392,2.0111427094,-0.00000000079679374210
38690.00,8.9068921810,4.4288920114,2.0110881365,-0.00000000077442052770
38700.00,8.9107816076,4.4308323150,2.0110852713,-0.00000000080337514419
38710.00,8.9146356286,4.4329258435,2.0110049083,-0.00000000079479001158
38720.00,8.9183567821,4.4344977544,2.0111311983,-0.00000000078179063223
38730.00,8.9231799923,4.4369023524,2.0111283243,-0.00000000079539930198
38740.00,8.9249883196,4.4381496378,2.0109705731,-0.00000000079799988839
38750.00,8.9248826601,4.4380463916,2.0109935484,-0.00000000079277739928
38760.00,8.9266614773,4.4384816544,2.0111971104,-0.00000000077643491636
38770.00,8.9270994511,4.4385350264,2.0112716018,-0.00000000078505024703
38780.00,8.9274531304,4.4390018518,2.0111397628,-0.00000000077790751618
38790.00,8.9265889694,4.4388630014,2.0110079918,-0.00000000077112360941
38800.00,8.9249786283,4.4381253788,2.0109793814,-0.00000000076415318517
38810.00,8.9232777998,4.4372858499,2.0109765524,-0.00000000073650241461
38820.00,8.9213881691,4.4363524294,2.0109737249,-0.00000000073662320688
38830.00,8.9194627638,4.4356284310,2.0108678857,-0.00000000073103834097
38840.00,8.9174250597,4.4344509231,2.0109423275,-0.00000000073894312891
38850.00,8.9157642197,4.4336312316,2.0109395109,-0.00000000074396666605
38860.00,8.9162753271,4.4332108351,2.0112454967,-0.00000000074718542464
38870.00,8.9152889204,4.4326133663,2.0112940571,-0.00000000072621730851
38880.00,8.9143544529,4.4322685161,2.0112397119,-0.00000000072618711044
38890.00,8.9130278792,4.4316719629,2.0112111083,-0.00000000072580874644
38900.00,8.9115943189,4.4311354420,2.0111311054,-0.00000000073669959022
38910.00,8.9104682856,4.4309782100,2.0109483423,-0.00000000072604677825
38920.00,8.9087797662,4.4298051478,2.0110996917,-0.00000000070453332057
38930.00,8.9072365746,4.4291006613,2.0110711534,-0.00000000071873351715
38940.00,8.9055320993,4.4284290235,2.0109912686,-0.00000000072745542923
38950.00,8.9042907751,4.4274788179,2.0111424904,-0.00000000074735417854
38960.00,8.9028711004,4.4271747240,2.0109599589,-0.00000000076023809470
38970.00,8.9008030473,4.4264914279,2.0108031819,-0.00000000075654149612
38980.00,8.8989816282,4.4253094162,2.0109286814,-0.00000000074699713082
38990.00,8.8969221446,4.4244042963,2.0108745832,-0.00000000072807182505
39000.00,8.8948947415,4.4234022104,2.0108717949,-0.00000000072125772022
39010.00,8.8931018988,4.4225167648,2.0108690079,-0.00000000072250649907
39020.00,8.8916198514,4.4220676612,2.0107380830,-0.00000000071745276387
39030.00,8.8894980509,4.4216382341,2.0104534973,-0.00000000072384764849
39040.00,8.8877923997,4.4205704443,2.0105532787,-0.00000000072612849067
39050.00,8.8857011492,4.4199303217,2.0103713188,-0.00000000073834449665
39060.00,8.8836785218,4.4191551699,2.0102662570,-0.00000000074981088005
39070.00,8.8830633310,4.4181798833,2.0105707704,-0.00000000074072659118
39080.00,8.8844861263,4.4190059672,2.0105168884,-0.00000000074111738968
39090.00,8.8844049672,4.4189715132,2.0105141980,-0.00000000071833738957
39100.00,8.8835717122,4.4180571607,2.0107416880,-0.00000000068037309120
39110.00,8.8821162096,4.4176202071,2.0106110969,-0.00000000067575278706
39120.00,8.8805690043,4.4168566458,2.0106083845,-0.00000000068352434823
39130.00,8.8790113928,4.4158072678,2.0107334526,-0.00000000069533889757
39140.00,8.8783272854,4.4151925542,2.0108584568,-0.00000000070979488953
39150.00,8.8782926284,4.4152374934,2.0108301405,-0.00000000071275074731
39160.00,8.8772588341,4.4152340887,2.0105975485,-0.00000000072330408329
39170.00,8.8760628202,4.4146451742,2.0105948430,-0.00000000071145223046
39180.00,8.8746457017,4.4141704259,2.0104900459,-0.00000000070102146310
39190.00,8.8740157468,4.4133028406,2.0107425364,-0.00000000068902217265
39200.00,8.8760036661,4.4139615074,2.0108928571,-0.00000000072014749719
39210.00,8.8771378718,4.4148115977,2.0107625606,-0.00000000072960482100
39220.00,8.8760460495,4.4142186588,2.0107853136,-0.00000000073928596578
39230.00,8.8751240062,4.4136542409,2.0108335458,-0.00000000072084027636
39240.00,8.8731667857,4.4127428863,2.0108053007,-0.00000000072623684844
39250.00,8.8714175660,4.4121026292,2.0107006369,-0.00000000072551564756
39260.00,8.8694653816,4.4112494731,2.0106469689,-0.00000000073059958083
39270.00,8.8701682743,4.4111022093,2.0108734403,-0.00000000074091133229
39280.00,8.8711192378,4.4116370457,2.0108452138,-0.00000000075026385105
39290.00,8.8719096767,4.4121478815,2.0107915500,-0.00000000075890227436
39300.00,8.8704998075,4.4114527544,2.0107888041,-0.00000000076507333802
39310.00,8.8697518058,4.4108077713,2.0109132536,-0.00000000076142470107
39320.00,8.8700593626,4.4110225903,2.0108850458,-0.00000000075480599548
39330.00,8.8706403545,4.4113733631,2.0108568523,-0.00000000074948403039
39340.00,8.8718592096,4.4114279022,2.0111082867,-0.00000000073592332228
39350.00,8.8740598024,4.4127513585,2.0110038119,-0.00000000072870420809
39360.00,8.8751757319,4.4133124055,2.0110010163,-0.00000000072197359202
39370.00,8.8754554738,4.4131232023,2.0111506223,-0.00000000073678840806
39380.00,8.8749833133,4.4126717790,2.0112493652,-0.00000000073472428141
39390.00,8.8740650909,4.4122771952,2.0112211221,-0.00000000073369044173
39400.00,8.8743082469,4.4122373015,2.0112944162,-0.00000000072845729449
39410.00,8.8740335197,4.4124409977,2.0111393047,-0.00000000072076389301
39420.00,8.8722407276,4.4117783603,2.0110350076,-0.00000000070400396623
39430.00,8.8705843917,4.4109052486,2.0110575704,-0.00000000070168759692
39440.00,8.8692184155,4.4100653606,2.0111308316,-0.00000000069963768112
39450.00,8.8686339359,4.4097253441,2.0111533587,-0.00000000070509287298
39460.00,8.8688237106,4.4097703362,2.0111758743,-0.00000000067573857621
39470.00,8.8684131787,4.4096835207,2.0111223714,-0.00000000066503247353
39480.00,8.8672573166,4.4091149622,2.0111195542,-0.00000000064798477695
39490.00,8.8682602745,4.4096753666,2.0110914155,-0.00000000063997873667
39500.00,8.8673756100,4.4096302025,2.0109113924,-0.00000000063625194002
39510.00,8.8662005609,4.4090519212,2.0109086307,-0.00000000064559202428
39520.00,8.8644260685,4.4080646037,2.0109564777,-0.00000000064681060508
39530.00,8.8627652382,4.4070784680,2.0110295978,-0.00000000066097882723
39540.00,8.8613111289,4.4061952749,2.0111026808,-0.00000000065077010447
39550.00,8.8593709861,4.4053474801,2.0110493047,-0.00000000064414074075
39560.00,8.8578461958,4.4047061219,2.0109959555,-0.00000000062935434642
39570.00,8.8567493515,4.4038347327,2.0111448067,-0.00000000064245497811
39580.00,8.8550221649,4.4032033533,2.0110409298,-0.00000000064168048652
39590.00,8.8537572246,4.4024698696,2.0110886588,-0.00000000063069194312
39600.00,8.8547121239,4.4027849643,2.0111616162,-0.00000000064144778378
39610.00,8.8541140056,4.4023832068,2.0112092906,-0.00000000064338046002
39620.00,8.8547825454,4.4025560565,2.0112821807,-0.00000000063036864617
39630.00,8.8563701363,4.4031859055,2.0113550341,-0.00000000063927352301
39640.00,8.8568916607,4.4037276319,2.0112260343,-0.00000000061601923562
39650.00,8.8583472026,4.4044575410,2.0112232030,-0.00000000061281468788
39660.00,8.8593832199,4.4051997659,2.0111195159,-0.00000000063513816428
39670.00,8.8581232520,4.4044689900,2.0111671288,-0.00000000063111116333
39680.00,8.8561770693,4.4034522848,2.0111895161,-0.00000000064344973794
39690.00,8.8560728875,4.4030756975,2.0113378685,-0.00000000064068572669
39700.00,8.8555535604,4.4028788886,2.0113098237,-0.00000000063820060348
39710.00,8.8561283054,4.4029503716,2.0114077059,-0.00000000065034200247
39720.00,8.8576869191,4.4037866676,2.0113796576,-0.00000000064867222704
39730.00,8.8591065836,4.4040578652,2.0115781525,-0.00000000064182614778
39740.00,8.8633235553,4.4061054792,2.0116004026,-0.00000000065801408766
39750.00,8.8658002025,4.4072879377,2.0116226415,-0.00000000066514616037
39760.00,8.8674544534,4.4082820377,2.0115442656,-0.00000000066293459611
39770.00,8.8681093058,4.4087792779,2.0114659291,-0.00000000066997962733
39780.00,8.8668003935,4.4084103396,2.0113373555,-0.00000000067113781199
39790.00,8.8655216442,4.4077808131,2.0113345062,-0.00000000068040151291
39800.00,8.8639380700,4.4069997278,2.0113316583,-0.00000000069673689040
39810.00,8.8621201745,4.4061021365,2.0113288119,-0.00000000068404482079
39820.00,8.8613118487,4.4049914841,2.0116524360,-0.00000000068760996896
39830.00,8.8640164886,4.4058474881,2.0118754708,-0.00000000068288841248
39840.00,8.8701492775,4.4082973310,2.0121485944,-0.00000000068365402228
39850.00,8.8779558736,4.4120736985,2.0121957340,-0.00000000068144778709
39860.00,8.8820500848,4.4143352586,2.0120923231,-0.00000000068862604508
39870.00,8.8852714953,4.4157227650,2.0121896163,-0.00000000066154903777
39880.00,8.8889552957,4.4175051680,2.0122116349,-0.00000000065570127106
39890.00,8.8936226479,4.4199966043,2.0121333668,-0.00000000067731065201
39900.00,8.8987140382,4.4222031405,2.0122807018,-0.00000000068873085013
39910.00,8.9057566719,4.4255995219,2.0123277374,-0.00000000070043348899
39920.00,8.9136928022,4.4292192573,2.0124749499,-0.00000000069427663618
39930.00,8.9223395273,4.4334123613,2.0125219133,-0.00000000068901329087
39940.00,8.9280980404,4.4367773918,2.0122934402,-0.00000000068165029177
39950.00,8.9331167594,4.4392782098,2.0122903630,-0.00000000066125593889
39960.00,8.9384564790,4.4418280741,2.0123373373,-0.00000000064212990480
39970.00,8.9449833504,4.4448572739,2.0124343257,-0.00000000065431216001
39980.00,8.9494017645,4.4471149768,2.0124062031,-0.00000000065064398314
39990.00,8.9520260684,4.4481495322,2.0125281320,-0.00000000064964211788
40000.00,8.9549015218,4.4493088826,2.0126500000,-0.00000000065637983937
40010.00,8.9583591157,4.4508127188,2.0127468133,-0.00000000065506178260
40020.00,8.9635376404,4.4530609315,2.0128935532,-0.00000000065598015908
40030.00,8.9708571559,4.4565384526,2.0129652760,-0.00000000063951155482
40040.00,8.9776543491,4.4600883439,2.0128871129,-0.00000000064131455701
40050.00,8.9842500627,4.4633168567,2.0129088639,-0.00000000063276850426
40060.00,8.9916872127,4.4664094555,2.0131802297,-0.00000000062036953352
40070.00,8.9991373927,4.4703945471,2.0130521587,-0.00000000062006932922
40080.00,9.0060988838,4.4741926855,2.0128992016,-0.00000000061852034605
40090.00,9.0124699325,4.4771985083,2.0129708157,-0.00000000062068750140
40100.00,9.0197582433,4.4804378409,2.0131421446,-0.00000000061730709433
40110.00,9.0276665494,4.4844845541,2.0130890052,-0.00000000062871663431
40120.00,9.0344805962,4.4881545511,2.0129611167,-0.00000000061185723155
40130.00,9.0405339396,4.4910021542,2.0130326439,-0.00000000061692340125
40140.00,9.0464236252,4.4938239507,2.0130792227,-0.00000000061562666076
40150.00,9.0532603726,4.4970048372,2.0131755915,-0.00000000063299943065
40160.00,9.0612358388,4.5005841411,2.0133466135,-0.00000000062376415144
40170.00,9.0695277382,4.5045986457,2.0133930794,-0.00000000061982596833
40180.00,9.0791108736,4.5097560288,2.0132155301,-0.00000000061502802851
40190.00,9.0886978070,4.5144696076,2.0132371237,-0.00000000061702998266
40200.00,9.0985599471,4.5193198065,2.0132587065,-0.00000000061174176835
40210.00,9.1074726613,4.5239218744,2.0131808008,-0.00000000061146998576
40220.00,9.1142751270,4.5273641225,2.0131526604,-0.00000000061915805816
40230.00,9.1189934757,4.5301067836,2.0129753915,-0.00000000062910032739
40240.00,9.1219381833,4.5310734656,2.0131958250,-0.00000000063483795998
40250.00,9.1251513188,4.5329565893,2.0130683230,-0.00000000061405458496
40260.00,9.1278850407,4.5345456895,2.0129657228,-0.00000000063089622415
40270.00,9.1306065560,4.5359049374,2.0129625031,-0.00000000062353144870
40280.00,9.1322500236,4.5363369998,2.0131330685,-0.00000000062552985014
40290.00,9.1356518036,4.5378662984,2.0132042690,-0.00000000063021765584
40300.00,9.1412121131,4.5403557955,2.0133250620,-0.00000000062951066582
40310.00,9.1479479813,4.5439328571,2.0132225254,-0.00000000062403771039
40320.00,9.1536305364,4.5463708211,2.0133928571,-0.00000000061184302069
40330.00,9.1618480733,4.5504597638,2.0133895363,-0.00000000059606186653
40340.00,9.1701342620,4.5546949710,2.0133366386,-0.00000000060224181198
40350.00,9.1784538742,4.5585541382,2.0134572491,-0.00000000061483973468
40360.00,9.1883891212,4.5632153487,2.0135777998,-0.00000000062298788350
40370.00,9.1971067327,4.5674962028,2.0135992073,-0.00000000062939164991
40380.00,9.2042025807,4.5713089176,2.0134720158,-0.00000000063132254979
40390.00,9.2096447621,4.5741318704,2.0134191632,-0.00000000064940230970
40400.00,9.2117692617,4.5756446037,2.0132178218,-0.00000000064907190733
40410.00,9.2129212982,4.5763367795,2.0131650582,-0.00000000064044058945
40420.00,9.2132319757,4.5765547490,2.0131370609,-0.00000000066349237215
40430.00,9.2116951821,4.5755738834,2.0132327480,-0.00000000067449512642
40440.00,9.2098154471,4.5741419816,2.0134520277,-0.00000000067842975682
40450.00,9.2086501475,4.5735146233,2.0134734240,-0.00000000067156413763
40460.00,9.2068743325,4.5728647515,2.0133712308,-0.00000000065825034312
40470.00,9.2048586176,4.5719833120,2.0133185075,-0.00000000066817129607
40480.00,9.2028686904,4.5713950402,2.0131422925,-0.00000000066592065195
40490.00,9.2022336802,4.5706383923,2.0133366263,-0.00000000066321881320
40500.00,9.2025059392,4.5708932101,2.0132839506,-0.00000000066263794452
40510.00,9.2018488953,4.5711908320,2.0130091335,-0.00000000065268324079
40520.00,9.1998730547,4.5703846820,2.0129318855,-0.00000000064093974572
40530.00,9.1984636576,4.5694117108,2.0130520602,-0.00000000064102678721
40540.00,9.1967727555,4.5689149607,2.0129008387,-0.00000000063973359943
40550.00,9.1948572280,4.5679705551,2.0128976572,-0.00000000062613558782
40560.00,9.1931071263,4.5672202088,2.0128451677,-0.00000000063321436983
40570.00,9.1923191415,4.5662767395,2.0130884890,-0.00000000061933924655
40580.00,9.1909771376,4.5657291957,2.0130359783,-0.00000000063353944313
40590.00,9.1895027882,4.5647247497,2.0131559497,-0.00000000062405369761
40600.00,9.1876368051,4.5638610392,2.0131280788,-0.00000000060279781167
40610.00,9.1862916368,4.5632559863,2.0131002216,-0.00000000059997695701
40620.00,9.1849991592,4.5628444608,2.0129985229,-0.00000000059595528512
40630.00,9.1839155146,4.5618671742,2.0131922225,-0.00000000062085803165
40640.00,9.1821022001,4.5608623217,2.0132381890,-0.00000000061876015423
40650.00,9.1800802238,4.5598096399,2.0132595326,-0.00000000062901328590
40660.00,9.1786827744,4.5589558236,2.0133300541,-0.00000000063359273383
40670.00,9.1771474871,4.5584233656,2.0132284239,-0.00000000062919802701
40680.00,9.1766253667,4.5578931168,2.0133480826,-0.00000000063332983302
40690.00,9.1771732326,4.5580057474,2.0134185304,-0.00000000063081806445
40700.00,9.1790322267,4.5591590595,2.0133169533,-0.00000000063256067051
40710.00,9.1783754006,4.5590070960,2.0132399902,-0.00000000062448712868
40720.00,9.1768520960,4.5582578145,2.0132367387,-0.00000000062186167327
40730.00,9.1761638846,4.5576454203,2.0133562485,-0.00000000061393379269
40740.00,9.1774061154,4.5575475111,2.0136720668,-0.00000000061432103848
40750.00,9.1799939756,4.5586735868,2.0137423313,-0.00000000062972915771
40760.00,9.1819691608,4.5599954068,2.0135917566,-0.00000000064277827505
40770.00,9.1807069835,4.5596538360,2.0134657837,-0.00000000064889782436
40780.00,9.1791874364,4.5587400585,2.0135360471,-0.00000000065750604961
40790.00,9.1776659599,4.5577144835,2.0136553077,-0.00000000064072125383
40800.00,9.1761168942,4.5573965515,2.0134558824,-0.00000000064149752177
40810.00,9.1743166182,4.5567871722,2.0133300662,-0.00000000064015992507
40820.00,9.1726995549,4.5557696483,2.0134247918,-0.00000000064249050524
40830.00,9.1718198981,4.5551739605,2.0134949792,-0.00000000064757799123
40840.00,9.1710969281,4.5549331570,2.0134427032,-0.00000000064010485801
40850.00,9.1705046797,4.5544249595,2.0135373317,-0.00000000063883831558
40860.00,9.1697305918,4.5541033645,2.0135095448,-0.00000000063040239695
40870.00,9.1678303168,4.5534990773,2.0133594323,-0.00000000062919447430
40880.00,9.1661297996,4.5523852976,2.0134784736,-0.00000000064043170767
40890.00,9.1648762035,4.5517148616,2.0134996332,-0.00000000063482197277
40900.00,9.1640993546,4.5513365022,2.0134963325,-0.00000000062274452262
40910.00,9.1636051164,4.5506565348,2.0136885847,-0.00000000061159965981
40920.00,9.1619452892,4.5501159204,2.0135630499,-0.00000000062172844650
40930.00,9.1604500229,4.5493256098,2.0135841681,-0.00000000061221783199
40940.00,9.1588637259,4.5483797834,2.0136541280,-0.00000000063262994843
40950.00,9.1575335474,4.5476164343,2.0136996337,-0.00000000064049565651
40960.00,9.1557630681,4.5466896450,2.0137207031,-0.00000000063155525254
40970.00,9.1539431198,4.5457934310,2.0137173542,-0.00000000063739946654
40980.00,9.1524917354,4.5445845966,2.0139336262,-0.00000000062308380677
40990.00,9.1507143043,4.5434895446,2.0140278117,-0.00000000061109339811
41000.00,9.1492306785,4.5430357011,2.0139024390,-0.00000000060397198354
41010.00,9.1475184070,4.5421931214,2.0138990490,-0.00000000061604410462
41020.00,9.1459417607,4.5412529632,2.0139687957,-0.00000000062239813303
41030.00,9.1443979578,4.5407138926,2.0138679015,-0.00000000061299587628
41040.00,9.1425372307,4.5402370249,2.0136695906,-0.00000000060802207713
41050.00,9.1417071852,4.5394479118,2.0138367844,-0.00000000060217253406
41060.00,9.1397581139,4.5389268043,2.0136385777,-0.00000000059899107896
41070.00,9.1383585397,4.5384587555,2.0135378622,-0.00000000060602367569
41080.00,9.1369225717,4.5370948079,2.0138266796,-0.00000000058910210043
41090.00,9.1360692588,4.5367334872,2.0137989779,-0.00000000059617732973
41100.00,9.1343272339,4.5360404202,2.0137226277,-0.00000000058981974860
41110.00,9.1326284009,4.5353686665,2.0136463148,-0.00000000058859228602
41120.00,9.1308407229,4.5345431226,2.0136186770,-0.00000000058586024920
41130.00,9.1289420097,4.5340456079,2.0134208607,-0.00000000060236082788
41140.00,9.1272125307,4.5333581661,2.0133446767,-0.00000000060070348695
41150.00,9.1264502963,4.5326586171,2.0134872418,-0.00000000058715166062
41160.00,9.1266041092,4.5326330002,2.0135325559,-0.00000000058486726573
41170.00,9.1272761548,4.5332475910,2.0134078212,-0.00000000059062799096
41180.00,9.1284577339,4.5336230583,2.0135016999,-0.00000000058108362566
41190.00,9.1293574542,4.5340772833,2.0134984219,-0.00000000058293281313
41200.00,9.1300427900,4.5344796935,2.0134708738,-0.00000000057705484835
41210.00,9.1302909571,4.5347196120,2.0134190730,-0.00000000055326943027
41220.00,9.1302861614,4.5348338446,2.0133672974,-0.00000000056864912779
41230.00,9.1288986531,4.5344251197,2.0132427844,-0.00000000055903548457
41240.00,9.1275196407,4.5333651681,2.0134093113,-0.00000000056275162308
41250.00,9.1256788166,4.5325127776,2.0133818182,-0.00000000055943516486
41260.00,9.1243026318,4.5319456676,2.0133301018,-0.00000000056112270386
41270.00,9.1227147945,4.5311097422,2.0133511025,-0.00000000054456528176
41280.00,9.1208854697,4.5303174411,2.0132994186,-0.00000000052913229354
41290.00,9.1189103616,4.5295071200,2.0132235408,-0.00000000052736481848
41300.00,9.1169479572,4.5285940304,2.0131961259,-0.00000000054145488093
41310.00,9.1155477679,4.5277968222,2.0132413459,-0.00000000054098592273
41320.00,9.1150190910,4.5275958558,2.0132139400,-0.00000000051471182871
41330.00,9.1130736029,4.5264734828,2.0132833293,-0.00000000054259174931
41340.00,9.1125311663,4.5260481358,2.0133526851,-0.00000000054544457839
41350.00,9.1116310083,4.5258257521,2.0132527207,-0.00000000055019633294
41360.00,9.1108754924,4.5253489899,2.0132978723,-0.00000000055414517419
41370.00,9.1088918811,4.5245882518,2.0131979695,-0.00000000054842175246
41380.00,9.1074710058,4.5237810324,2.0132431126,-0.00000000055807269916
41390.00,9.1068545315,4.5234820118,2.0132399130,-0.00000000057712945534
41400.00,9.1071733500,4.5236475586,2.0132367150,-0.00000000057058358038
41410.00,9.1067533489,4.5237174310,2.0131127747,-0.00000000057464788483
41420.00,9.1062877759,4.5232762865,2.0132061806,-0.00000000056907545343
41430.00,9.1052750783,4.5231057963,2.0130581704,-0.00000000056693316708
41440.00,9.1033590106,4.5223236882,2.0129826255,-0.00000000056731686016
41450.00,9.1016446542,4.5217500382,2.0128588661,-0.00000000056790305791
41460.00,9.1005061681,4.5205955352,2.0131210806,-0.00000000056207838384
41470.00,9.0999042303,4.5201412011,2.0131902580,-0.00000000054093796109
41480.00,9.0987750622,4.5196957021,2.0131388621,-0.00000000055313442715
41490.00,9.0975624238,4.5189922419,2.0131838997,-0.00000000054855853193
41500.00,9.0980253317,4.5191752201,2.0132048193,-0.00000000055020521472
41510.00,9.0972616439,4.5190734040,2.0130811853,-0.00000000054397375493
41520.00,9.0955660904,4.5184544454,2.0129816956,-0.00000000055338134075
41530.00,9.0937567810,4.5174005304,2.0130508066,-0.00000000055527671350
41540.00,9.0921323917,4.5167086770,2.0129995185,-0.00000000055974780366
41550.00,9.0916249271,4.5166796086,2.0129001203,-0.00000000057107030216
41560.00,9.0901483850,4.5163849334,2.0127045236,-0.00000000057322679936
41570.00,9.0885638167,4.5158743756,2.0125811884,-0.00000000056676441318
41580.00,9.0870857616,4.5151467561,2.0125781626,-0.00000000056825122385
41590.00,9.0854049920,4.5143723404,2.0125510940,-0.00000000056216187261
41600.00,9.0840955817,4.5136206610,2.0125961538,-0.00000000056493654199
41610.00,9.0826481094,4.5128543538,2.0126171593,-0.00000000057294080591
41620.00,9.0810923391,4.5117111109,2.0127823162,-0.00000000057881877069
41630.00,9.0803966261,4.5112108308,2.0128513092,-0.00000000056667026627
41640.00,9.0813787460,4.5114903662,2.0129442843,-0.00000000056244076063
41650.00,9.0840192977,4.5125938215,2.0130372149,-0.00000000057161564371
41660.00,9.0877890932,4.5138814609,2.0132981277,-0.00000000055858961900
41670.00,9.0900714415,4.5150222541,2.0132949364,-0.00000000057366733586
41680.00,9.0940764241,4.5166957266,2.0134357006,-0.00000000056566129558
41690.00,9.0973017749,4.5183048728,2.0134324778,-0.00000000056200555321
41700.00,9.0986140768,4.5189638760,2.0134292566,-0.00000000056829563277
41710.00,9.0993816900,4.5190832924,2.0135459123,-0.00000000056794569048
41720.00,9.1001541156,4.5190438352,2.0137344199,-0.00000000057507243412
41730.00,9.1007971960,4.5195857027,2.0136352744,-0.00000000058356697252
41740.00,9.0995960144,4.5190502768,2.0136080498,-0.00000000058130034120
41750.00,9.0980354548,4.5184438264,2.0135329341,-0.00000000058519589174
41760.00,9.0961729876,4.5174186734,2.0135775862,-0.00000000058882143605
41770.00,9.0946377154,4.5167172068,2.0135503950,-0.00000000057886495597
41780.00,9.0942385777,4.5160967956,2.0137386309,-0.00000000057547033805
41790.00,9.0932834920,4.5157372036,2.0136874850,-0.00000000057556626132
41800.00,9.0917504859,4.5148759752,2.0137320574,-0.00000000055813664801
41810.00,9.0914024006,4.5146032399,2.0137766085,-0.00000000053875837125
41820.00,9.0914096522,4.5147750546,2.0137015782,-0.00000000054754067946
41830.00,9.0908597488,4.5145629133,2.0136743964,-0.00000000053090332131
41840.00,9.0893443656,4.5139248461,2.0136233270,-0.00000000054939874872
41850.00,9.0873491594,4.5129412880,2.0136200717,-0.00000000054370197233
41860.00,9.0858682736,4.5121596132,2.0136407071,-0.00000000054827253848
41870.00,9.0841389154,4.5113615990,2.0136135658,-0.00000000054511595238
41880.00,9.0825625970,4.5102651488,2.0137535817,-0.00000000056886761968
41890.00,9.0810048202,4.5096058508,2.0137025543,-0.00000000057362470329
41900.00,9.0797733003,4.5088412874,2.0137708831,-0.00000000058644467060
41910.00,9.0797924445,4.5086978836,2.0138391792,-0.00000000058315130502
41920.00,9.0789874154,4.5085191489,2.0137404580,-0.00000000059269389396
41930.00,9.0773896644,4.5076796742,2.0137610303,-0.00000000060094684784
41940.00,9.0761120978,4.5066790752,2.0139246543,-0.00000000059896443361
41950.00,9.0745489611,4.5056436807,2.0140405244,-0.00000000060806293334
41960.00,9.0730934699,4.5047685775,2.0141086749,-0.00000000060973093241
41970.00,9.0713727719,4.5041881915,2.0139861806,-0.00000000059942273367
41980.00,9.0698486405,4.5032790769,2.0140543116,-0.00000000058953908422
41990.00,9.0684413309,4.5028540355,2.0139318885,-0.00000000059922733442
42000.00,9.0669656091,4.5022883782,2.0138571429,-0.00000000058044946627
42010.00,9.0655293653,4.5015825708,2.0138538443,-0.00000000056805582460
42020.00,9.0640419541,4.5005854270,2.0139695383,-0.00000000055009863331
42030.00,9.0628511634,4.4997889502,2.0140613847,-0.00000000053252691146
42040.00,9.0628069478,4.4996150425,2.0141294006,-0.00000000052293813724
42050.00,9.0656025713,4.5006385774,2.0142925089,-0.00000000053707971404
42060.00,9.0703286756,4.5028861598,2.0143366619,-0.00000000052413007268
42070.00,9.0737955573,4.5051465086,2.0140955550,-0.00000000051442228255
42080.00,9.0765481068,4.5060953075,2.0142823194,-0.00000000052096993386
42090.00,9.0802171358,4.5082434594,2.0141363744,-0.00000000051241144661
42100.00,9.0829076158,4.5100122737,2.0139429929,-0.00000000052338400280
42110.00,9.0813907571,4.5097982806,2.0137022085,-0.00000000051683812785
42120.00,9.0795316647,4.5090418296,2.0136277303,-0.00000000051929660572
42130.00,9.0789494210,4.5084410553,2.0137669119,-0.00000000050570925225
42140.00,9.0778086240,4.5075631636,2.0139060275,-0.00000000050241411031
42150.00,9.0770319003,4.5069193980,2.0140213523,-0.00000000050142290320
42160.00,9.0767743144,4.5066927928,2.0140654649,-0.00000000050508930372
42170.00,9.0749212866,4.5057802112,2.0140621295,-0.00000000051246296096
42180.00,9.0744914847,4.5052560747,2.0142010431,-0.00000000051944759605
42190.00,9.0746250541,4.5050648481,2.0143161887,-0.00000000051554138736
42200.00,9.0751948712,4.5052493187,2.0143601896,-0.00000000052667914474
42210.00,9.0759384989,4.5056260915,2.0143567875,-0.00000000051870330253
42220.00,9.0765723114,4.5057364257,2.0144481288,-0.00000000051722892636
42230.00,9.0781453320,4.5068957995,2.0142789486,-0.00000000051492321518
42240.00,9.0777349297,4.5065936822,2.0143229167,-0.00000000051600146378
42250.00,9.0761126897,4.5057429695,2.0143431953,-0.00000000052568616127
42260.00,9.0741610834,4.5048875453,2.0142924752,-0.00000000051258552958
42270.00,9.0728072087,4.5040642740,2.0143600662,-0.00000000051399950962
42280.00,9.0721068847,4.5035126875,2.0144512772,-0.00000000052388138272
42290.00,9.0722185647,4.5031000367,2.0146606763,-0.00000000051285375946
42300.00,9.0725049132,4.5033027594,2.0146335697,-0.00000000051890225450
42310.00,9.0725995582,4.5033046379,2.0146537462,-0.00000000052388493543
42320.00,9.0711210854,4.5027369524,2.0145793951,-0.00000000052030024733
