Tempo decorrido,E[N],E[W],Lambda,Erro Little
14800.00,15.2450823623,7.5533868623,2.0183108108,-0.00000000005787015311
14810.00,15.2381937302,7.5505252483,2.0181634031,-0.00000000006123279661
14820.00,15.2344307952,7.5489589537,2.0180836707,-0.00000000006087219617
14830.00,15.2257635107,7.5447097322,2.0180714767,-0.00000000006048495038
14840.00,15.2163922024,7.5423781784,2.0174528302,-0.00000000006076739112
14850.00,15.2070056551,7.5370146846,2.0176430976,-0.00000000005745803833
14860.00,15.1973811883,7.5348019638,2.0169582773,-0.00000000005143085957
14870.00,15.1893432186,7.5298551027,2.0172158709,-0.00000000005470646158
14880.00,15.1815248084,7.5252703005,2.0174059140,-0.00000000004626521388
14890.00,15.1720306767,7.5221102380,2.0169912693,-0.00000000004505551487
14900.00,15.1624269222,7.5193929486,2.0164429530,-0.00000000004959233024
14910.00,15.1539722471,7.5154911590,2.0163648558,-0.00000000005742073483
14920.00,15.1496939152,7.5129107630,2.0164879357,-0.00000000005639400058
14930.00,15.1444284589,7.5120873415,2.0160080375,-0.00000000005315214935
14940.00,15.1376364185,7.5090075069,2.0159303882,-0.00000000005370104361
14950.00,15.1325217467,7.5055139047,2.0161872910,-0.00000000005822720084
14960.00,15.1299765511,7.5040430065,2.0162433155,-0.00000000005515587986
14970.00,15.1240492584,7.5018892445,2.0160320641,-0.00000000005310951678
14980.00,15.1199498063,7.4991506837,2.0162216288,-0.00000000005578826290
14990.00,15.1191107478,7.4992710403,2.0160773849,-0.00000000005172218209
15000.00,15.1160187176,7.4982731163,2.0159333333,-0.00000000005573674855
15010.00,15.1109896158,7.4953224987,2.0160559627,-0.00000000005815969928
15020.00,15.1028251104,7.4918072974,2.0159121172,-0.00000000005336531217
15030.00,15.0936524181,7.4875435951,2.0158349967,-0.00000000004831335332
15040.00,15.0852127389,7.4826555719,2.0160239362,-0.00000000004675015930
15050.00,15.0790296736,7.4798746403,2.0159468439,-0.00000000005269562564
15060.00,15.0752196342,7.4753155211,2.0166666667,-0.00000000005413447468
15070.00,15.0736465362,7.4745764635,2.0166556072,-0.00000000005270628378
15080.00,15.0751282729,7.4755979729,2.0165782493,-0.00000000005565503614
15090.00,15.0764064363,7.4762725312,2.0165672631,-0.00000000006095213223
15100.00,15.0715394233,7.4756182141,2.0160927152,-0.00000000006156675170
15110.00,15.0636813997,7.4720053165,2.0160158835,-0.00000000006478018122
15120.00,15.0547463614,7.4678575173,2.0159391534,-0.00000000006499334404
15130.00,15.0473336050,7.4651984603,2.0156642432,-0.00000000006068567870
15140.00,15.0427627381,7.4627245513,2.0157199472,-0.00000000005663203240
15150.00,15.0392365827,7.4615022999,2.0155775578,-0.00000000005004885395
15160.00,15.0349834456,7.4601626366,2.0153693931,-0.00000000005275424542
15170.00,15.0260486867,7.4560106823,2.0152933421,-0.00000000004764366679
15180.00,15.0195065123,7.4515837781,2.0156126482,-0.00000000004677147558
15190.00,15.0157062734,7.4497363652,2.0156023700,-0.00000000004599698400
15200.00,15.0111626978,7.4480063002,2.0154605263,-0.00000000004604849835
15210.00,15.0048424989,7.4444222986,2.0155818540,-0.00000000005077716025
15220.00,14.9999169524,7.4420163646,2.0155716163,-0.00000000005753619803
15230.00,14.9954589213,7.4398423094,2.0155613920,-0.00000000005955236304
15240.00,14.9897679527,7.4360881351,2.0158136483,-0.00000000005178790730
15250.00,14.9809781305,7.4324912646,2.0156065574,-0.00000000004705924539
15260.00,14.9720026775,7.4292836751,2.0152686763,-0.00000000004510347651
15270.00,14.9638526593,7.4250350981,2.0153241650,-0.00000000004312283863
15280.00,14.9556038528,7.4226662835,2.0148560209,-0.00000000004549605137
15290.00,14.9473994921,7.4193526242,2.0146500981,-0.00000000004903988327
15300.00,14.9384247490,7.4146925762,2.0147058824,-0.00000000005224087829
15310.00,14.9306521901,7.4094287067,2.0150881777,-0.00000000004829381339
15320.00,14.9227748519,7.4050759800,2.0152088773,-0.00000000005486455734
15330.00,14.9143469668,7.4014094397,2.0150684932,-0.00000000005848299622
15340.00,14.9110260564,7.3983614098,2.0154498044,-0.00000000006166089861
15350.00,14.9074924980,7.3980799148,2.0150488599,-0.00000000005872102804
15360.00,14.8991394675,7.3949262359,2.0147786458,-0.00000000005998579411
15370.00,14.8912582200,7.3908111225,2.0148340924,-0.00000000005264055858
15380.00,14.8833280083,7.3873873610,2.0146944083,-0.00000000005829647876
15390.00,14.8776356597,7.3831682189,2.0150747238,-0.00000000005459099839
15400.00,14.8725157132,7.3813768405,2.0148701299,-0.00000000006032863098
15410.00,14.8649723918,7.3771931519,2.0149902661,-0.00000000005670308667
15420.00,14.8621094574,7.3748584983,2.0152399481,-0.00000000005834088768
15430.00,14.8588081510,7.3737307359,2.0151004537,-0.00000000006039257983
15440.00,14.8532871066,7.3703160087,2.0152849741,-0.00000000006128608732
15450.00,14.8450909245,7.3674682723,2.0149514563,-0.00000000006465761260
15460.00,14.8368018355,7.3622081261,2.0152652005,-0.00000000006393641172
15470.00,14.8302880887,7.3583038819,2.0154492566,-0.00000000006254907703
15480.00,14.8253134593,7.3549290886,2.0156976744,-0.00000000006784262041
15490.00,14.8221029166,7.3540798904,2.0154938670,-0.00000000007219291831
15500.00,14.8151556185,7.3527876817,2.0149032258,-0.00000000007337064289
15510.00,14.8095794841,7.3505257064,2.0147646680,-0.00000000007678480074
15520.00,14.8050177621,7.3480612622,2.0148195876,-0.00000000007169376204
15530.00,14.8012012610,7.3469062417,2.0146168706,-0.00000000007814193737
15540.00,14.7928018630,7.3427712956,2.0146074646,-0.00000000007543299319
15550.00,14.7846638247,7.3387659998,2.0145980707,-0.00000000007945466507
15560.00,14.7814171495,7.3364864704,2.0147814910,-0.00000000007675104996
15570.00,14.7792480109,7.3345091965,2.0150289017,-0.00000000007428369031
15580.00,14.7769030562,7.3333805701,2.0150192555,-0.00000000007737988028
15590.00,14.7736617997,7.3311069631,2.0152020526,-0.00000000007427480853
15600.00,14.7689180844,7.3290215714,2.0151282051,-0.00000000007709211047
15610.00,14.7608947137,7.3257739002,2.0149263293,-0.00000000007492495513
15620.00,14.7524428617,7.3225446471,2.0146606914,-0.00000000007408118563
15630.00,14.7447549661,7.3166715386,2.0152271273,-0.00000000007690381665
15640.00,14.7399740573,7.3141024226,2.0152813299,-0.00000000007310418937
15650.00,14.7329286003,7.3111054506,2.0151437700,-0.00000000007548095482
15660.00,14.7259691690,7.3076869534,2.0151340996,-0.00000000007343814445
15670.00,14.7180919336,7.3038129208,2.0151244416,-0.00000000007332445762
15680.00,14.7100284542,7.3003084717,2.0149872449,-0.00000000007169198568
15690.00,14.7014424949,7.2970052433,2.0147227533,-0.00000000007550404746
15700.00,14.6946801213,7.2920689647,2.0151592357,-0.00000000007276135250
15710.00,14.6890221330,7.2897566879,2.0150222788,-0.00000000007340084096
15720.00,14.6835906020,7.2854857262,2.0154580153,-0.00000000006899547600
15730.00,14.6779860126,7.2822810276,2.0155753338,-0.00000000006919975704
15740.00,14.6768708681,7.2810749958,2.0157560356,-0.00000000007358202936
15750.00,14.6767324365,7.2810424555,2.0157460317,-0.00000000007942979607
15760.00,14.6756097510,7.2793758750,2.0160532995,-0.00000000008686917852
15770.00,14.6746665539,7.2794027101,2.0159162968,-0.00000000008487788250
15780.00,14.6728958490,7.2792472491,2.0157160963,-0.00000000008577138999
15790.00,14.6681204123,7.2785148585,2.0152628246,-0.00000000008521183759
15800.00,14.6610231443,7.2757134770,2.0150632911,-0.00000000008975042931
15810.00,14.6559262455,7.2727618940,2.0151802657,-0.00000000009573319915
15820.00,14.6484464582,7.2702250344,2.0148546144,-0.00000000009416112334
15830.00,14.6436725960,7.2674338400,2.0149715730,-0.00000000009112355315
15840.00,14.6361767673,7.2651135970,2.0145833333,-0.00000000009201528428
15850.00,14.6290095513,7.2622714041,2.0143848580,-0.00000000009340439533
15860.00,14.6211482788,7.2588559351,2.0142496847,-0.00000000009811529367
15870.00,14.6139904764,7.2553346951,2.0142407057,-0.00000000010350476032
15880.00,14.6059563360,7.2527387935,2.0138539043,-0.00000000009818990065
15890.00,14.5983618417,7.2496787094,2.0136563877,-0.00000000009445066951
15900.00,14.5924593716,7.2472311107,2.0135220126,-0.00000000009959322256
15910.00,14.5854036941,7.2430792426,2.0137020742,-0.00000000010077449986
15920.00,14.5812826590,7.2410636950,2.0136934673,-0.00000000009193890094
15930.00,14.5741591537,7.2380083340,2.0135593220,-0.00000000008759393211
15940.00,14.5661596060,7.2351931732,2.0132371393,-0.00000000008750333791
15950.00,14.5577725230,7.2326336825,2.0127899687,-0.00000000009163869663
15960.00,14.5494424499,7.2300993711,2.0123433584,-0.00000000008991030143
15970.00,14.5427807479,7.2256925065,2.0126487163,-0.00000000008743228364
15980.00,14.5389485481,7.2235922582,2.0127033792,-0.00000000008993339407
15990.00,14.5328737946,7.2219489691,2.0123202001,-0.00000000008853540123
16000.00,14.5287056779,7.2185600984,2.0126875000,-0.00000000008895284509
16010.00,14.5301478108,7.2188569884,2.0128044972,-0.00000000009016787317
16020.00,14.5337772254,7.2202409884,2.0129213483,-0.00000000008772715887
16030.00,14.5387171562,7.2218287632,2.0131628197,-0.00000000009090506126
16040.00,14.5420878268,7.2228614834,2.0133416459,-0.00000000009253753319
16050.00,14.5475896508,7.2236120997,2.0138940810,-0.00000000009426770475
16060.00,14.5534780046,7.2267904507,2.0138231631,-0.00000000009453771099
16070.00,14.5575576649,7.2290705379,2.0137523335,-0.00000000010048495369
16080.00,14.5629199195,7.2326575133,2.0134950249,-0.00000000010495604386
16090.00,14.5661779088,7.2354224054,2.0131758856,-0.00000000010316369981
16100.00,14.5693511036,7.2368047626,2.0132298137,-0.00000000010237855008
16110.00,14.5735941007,7.2387186583,2.0132836747,-0.00000000010781597837
16120.00,14.5726924948,7.2380774308,2.0133374690,-0.00000000010498446557
16130.00,14.5727492420,7.2388040551,2.0131432114,-0.00000000010276401952
16140.00,14.5706441690,7.2393472953,2.0127013631,-0.00000000010234835202
16150.00,14.5660788170,7.2368846642,2.0127554180,-0.00000000010402345652
16160.00,14.5582826793,7.2332620477,2.0126856436,-0.00000000010127187977
16170.00,14.5515628177,7.2297293297,2.0127396413,-0.00000000010044232113
16180.00,14.5487775231,7.2290397176,2.0125463535,-0.00000000009849365767
16190.00,14.5466290063,7.2282218284,2.0124768376,-0.00000000009941736323
16200.00,14.5456226970,7.2277494538,2.0124691358,-0.00000000009823075686
16210.00,14.5449394609,7.2272160335,2.0125231339,-0.00000000010160405850
16220.00,14.5439242977,7.2254112564,2.0128853268,-0.00000000009684697488
16230.00,14.5483404040,7.2256430858,2.0134319162,-0.00000000009301182047
16240.00,14.5509663814,7.2267559875,2.0134852217,-0.00000000008949818664
16250.00,14.5452544976,7.2254947905,2.0130461538,-0.00000000008799005968
16260.00,14.5383204915,7.2214171741,2.0132226322,-0.00000000008871836599
16270.00,14.5356940757,7.2194805120,2.0133988937,-0.00000000009160849856
16280.00,14.5356392840,7.2179413618,2.0138206388,-0.00000000009617728836
16290.00,14.5355203875,7.2187929366,2.0135666053,-0.00000000009971579118
16300.00,14.5329793584,7.2188804981,2.0131901840,-0.00000000009541700763
16310.00,14.5273764449,7.2156868721,2.0133047210,-0.00000000009709033577
16320.00,14.5250129693,7.2136639683,2.0135416667,-0.00000000010095746461
16330.00,14.5210033010,7.2123603597,2.0133496632,-0.00000000010025225095
16340.00,14.5131041739,7.2086853574,2.0132802938,-0.00000000010220801983
16350.00,14.5057270798,7.2057069258,2.0130886850,-0.00000000010174971976
16360.00,14.5014971292,7.2038530664,2.0130195599,-0.00000000009665690470
16370.00,14.4952675279,7.2001313701,2.0131948687,-0.00000000009990230865
16380.00,14.4885028311,7.1970182373,2.0131257631,-0.00000000010768452796
16390.00,14.4818158699,7.1937251738,2.0131177547,-0.00000000010233236480
16400.00,14.4764296816,7.1915138515,2.0129878049,-0.00000000011112533116
16410.00,14.4733214881,7.1908688008,2.0127361365,-0.00000000010510525783
16420.00,14.4703703830,7.1887777348,2.0129110840,-0.00000000010357403823
16430.00,14.4637767566,7.1855301195,2.0129032258,-0.00000000009545431112
16440.00,14.4588368942,7.1822358757,2.0131386861,-0.00000000009021050573
16450.00,14.4577757286,7.1830386813,2.0127659574,-0.00000000009695355629
16460.00,14.4511846213,7.1804419014,2.0125759417,-0.00000000009507594712
16470.00,14.4487289542,7.1783827298,2.0128111718,-0.00000000009008793711
16480.00,14.4497890228,7.1800193903,2.0125000000,-0.00000000010230927217
16490.00,14.4501713853,7.1806691823,2.0123711340,-0.00000000010820322416
16500.00,14.4568512706,7.1818524106,2.0129696970,-0.00000000010809664275
16510.00,14.4662548736,7.1867682113,2.0129012720,-0.00000000011711698278
16520.00,14.4762096490,7.1915253324,2.0129539952,-0.00000000011207390571
16530.00,14.4860512351,7.1966587599,2.0128856624,-0.00000000010942891038
16540.00,14.4948298482,7.2010478386,2.0128778718,-0.00000000012559731033
16550.00,14.5037327324,7.2054986559,2.0128700906,-0.00000000012129319771
16560.00,14.5084165819,7.2072047816,2.0130434783,-0.00000000012519052461
16570.00,14.5136362037,7.2104743771,2.0128545564,-0.00000000012333245536
16580.00,14.5164732783,7.2119116339,2.0128468034,-0.00000000012551737427
16590.00,14.5187724767,7.2124336864,2.0130198915,-0.00000000012273382310
16600.00,14.5256316532,7.2126315529,2.0139156627,-0.00000000013131717935
16610.00,14.5378141807,7.2200057869,2.0135460566,-0.00000000013375256458
16620.00,14.5494727322,7.2245297963,2.0138989170,-0.00000000012757084278
16630.00,14.5609302108,7.2313285973,2.0135898978,-0.00000000012418155393
16640.00,14.5697795248,7.2346731311,2.0138822115,-0.00000000013224976669
16650.00,14.5759257810,7.2392663243,2.0134534535,-0.00000000012511236491
16660.00,14.5797188228,7.2396684328,2.0138655462,-0.00000000012891554491
16670.00,14.5878669719,7.2441759487,2.0137372525,-0.00000000012896528290
16680.00,14.5950168670,7.2477561506,2.0137290168,-0.00000000013805667720
16690.00,14.6023849197,7.2507974626,2.0139005392,-0.00000000014451195796
16700.00,14.6116505677,7.2560755444,2.0137125749,-0.00000000013564260826
16710.00,14.6261651760,7.2611551173,2.0143028127,-0.00000000013781864538
16720.00,14.6487162216,7.2715178348,2.0145334928,-0.00000000014123457959
16730.00,14.6731282181,7.2849640945,2.0141661686,-0.00000000014767209677
16740.00,14.6950817122,7.2950288504,2.0143966547,-0.00000000013699974488
16750.00,14.7168261632,7.3045556119,2.0147462687,-0.00000000013183765191
16760.00,14.7385373232,7.3162303569,2.0144988067,-0.00000000012564527196
16770.00,14.7573097996,7.3255804796,2.0144901610,-0.00000000013245227137
16780.00,14.7768300474,7.3350848479,2.0145411204,-0.00000000012150280781
16790.00,14.7955407841,7.3441871328,2.0145920191,-0.00000000012204814936
16800.00,14.8158625981,7.3527854086,2.0150000000,-0.00000000012453327258
16810.00,14.8399539418,7.3652089095,2.0148720999,-0.00000000012876810729
16820.00,14.8648651806,7.3780403783,2.0147443520,-0.00000000012750867029
16830.00,14.8906984943,7.3906766835,2.0147950089,-0.00000000012252598935
16840.00,14.9126708769,7.4007419789,2.0150237530,-0.00000000011476330997
16850.00,14.9308120239,7.4093412636,2.0151335312,-0.00000000012382450620
16860.00,14.9513135555,7.4188930057,2.0153024911,-0.00000000012471801369
16870.00,14.9751355430,7.4303099004,2.0154119739,-0.00000000012984635589
16880.00,15.0040130282,7.4448907939,2.0153436019,-0.00000000013575274238
16890.00,15.0330483051,7.4593315278,2.0153345175,-0.00000000013219469963
16900.00,15.0607403985,7.4728864573,2.0153846154,-0.00000000013337775329
16910.00,15.0857710197,7.4864383843,2.0150798344,-0.00000000013292122958
16920.00,15.1104429703,7.4976156909,2.0153664303,-0.00000000013868550752
16930.00,15.1325292360,7.5110299325,2.0147076196,-0.00000000013855405712
16940.00,15.1519141187,7.5206840274,2.0146989374,-0.00000000013962164758
16950.00,15.1749789357,7.5326058794,2.0145722714,-0.00000000014330581166
16960.00,15.1991950995,7.5439961630,2.0147405660,-0.00000000014138734628
16970.00,15.2240838324,7.5570451528,2.0145550972,-0.00000000013878853622
16980.00,15.2499798746,7.5686042812,2.0148998822,-0.00000000013514522834
16990.00,15.2773758150,7.5828984837,2.0147145380,-0.00000000012732215282
17000.00,15.3039540303,7.5976759781,2.0142941176,-0.00000000013521805897
17010.00,15.3280788555,7.6099066410,2.0142269253,-0.00000000013595879977
17020.00,15.3519250646,7.6219994925,2.0141598120,-0.00000000014262901971
17030.00,15.3770512732,7.6329480933,2.0145625367,-0.00000000014878231980
17040.00,15.4060449704,7.6471498237,2.0146126761,-0.00000000014283685346
17050.00,15.4344716442,7.6615157079,2.0145454545,-0.00000000013572609703
17060.00,15.4640479387,7.6760062218,2.0145955451,-0.00000000014208545451
17070.00,15.4979393317,7.6919670978,2.0148213240,-0.00000000013681500377
17080.00,15.5270739218,7.7066843714,2.0147540984,-0.00000000014411583038
17090.00,15.5501729922,7.7202003439,2.0142188414,-0.00000000013401013632
17100.00,15.5696078401,7.7303299576,2.0140935673,-0.00000000013410605959
17110.00,15.5870971805,7.7397188682,2.0139099942,-0.00000000013807088806
17120.00,15.6044441233,7.7488131858,2.0137850467,-0.00000000013410605959
17130.00,15.6172446694,7.7569995705,2.0133099825,-0.00000000012919088022
17140.00,15.6294564047,7.7626451110,2.0134189032,-0.00000000013375256458
17150.00,15.6415148978,7.7677645364,2.0136443149,-0.00000000013432099877
17160.00,15.6533510919,7.7745732197,2.0134032634,-0.00000000013632472928
17170.00,15.6614091791,7.7786056005,2.0133954572,-0.00000000013871392923
17180.00,15.6687183111,7.7829410064,2.0132130384,-0.00000000013921308550
17190.00,15.6739967816,7.7860426146,2.0130890052,-0.00000000014137668813
17200.00,15.6778217665,7.7890968916,2.0127906977,-0.00000000013710632629
17210.00,15.6819119047,7.7913826577,2.0127251598,-0.00000000013147527511
17220.00,15.6856306975,7.7946082767,2.0123693380,-0.00000000013420553557
17230.00,15.6886232402,7.7974724790,2.0120139292,-0.00000000012166090357
17240.00,15.6889021178,7.7974132989,2.0120649652,-0.00000000012816059325
17250.00,15.6856400275,7.7962683823,2.0119420290,-0.00000000013070966531
17260.00,15.6838961826,7.7954284431,2.0119351101,-0.00000000012148682060
17270.00,15.6820998231,7.7947867016,2.0118702953,-0.00000000012224354862
17280.00,15.6771656052,7.7925849057,2.0118055556,-0.00000000012219025791
17290.00,15.6724881364,7.7896145077,2.0119722383,-0.00000000012625989143
17300.00,15.6683776577,7.7875982843,2.0119653179,-0.00000000011795719956
17310.00,15.6676919757,7.7872842364,2.0119584055,-0.00000000011880452178
17320.00,15.6668273997,7.7886693236,2.0114896074,-0.00000000012306955455
17330.00,15.6651739895,7.7860861342,2.0119446047,-0.00000000011133316491
17340.00,15.6601413326,7.7833882914,2.0119953864,-0.00000000012453504894
17350.00,15.6575625021,7.7801274283,2.0125072046,-0.00000000012379430814
17360.00,15.6601065025,7.7807512560,2.0126728111,-0.00000000010873080214
17370.00,15.6607224272,7.7815306528,2.0125503742,-0.00000000009714895555
17380.00,15.6593887871,7.7813408372,2.0124280783,-0.00000000009605649609
17390.00,15.6560279580,7.7799207370,2.0123634273,-0.00000000009744915985
17400.00,15.6485873549,7.7771391841,2.0121264368,-0.00000000009648815080
17410.00,15.6417934037,7.7737895909,2.0121194716,-0.00000000009477041374
17420.00,15.6406347912,7.7739060165,2.0119402985,-0.00000000008909850635
17430.00,15.6409084396,7.7742901903,2.0118760757,-0.00000000009561240688
17440.00,15.6428457748,7.7757226825,2.0117545872,-0.00000000010283152108
17450.00,15.6453483547,7.7763281529,2.0119197708,-0.00000000009555023439
17460.00,15.6436420724,7.7766133470,2.0116265750,-0.00000000008837908183
17470.00,15.6374561681,7.7740064101,2.0115054379,-0.00000000008306066945
17480.00,15.6293548830,7.7704463539,2.0113844394,-0.00000000008147971187
17490.00,15.6236194941,7.7680616583,2.0112635792,-0.00000000008680167696
17500.00,15.6194065852,7.7662125026,2.0112000000,-0.00000000008519052130
17510.00,15.6134220721,7.7634820527,2.0111364934,-0.00000000007825029513
17520.00,15.6104682227,7.7609365285,2.0114155251,-0.00000000008187939216
17530.00,15.6065407863,7.7596692851,2.0112378779,-0.00000000009004352819
17540.00,15.5997874223,7.7563361791,2.0112314709,-0.00000000009634959497
17550.00,15.5940130354,7.7521720186,2.0115669516,-0.00000000010448175658
17560.00,15.5911853097,7.7505722466,2.0116173121,-0.00000000010563994124
17570.00,15.5882922789,7.7491595559,2.0116107001,-0.00000000010355094560
17580.00,15.5886752526,7.7500328312,2.0114334471,-0.00000000010086154134
17590.00,15.5883628322,7.7499025528,2.0114269471,-0.00000000010225775782
17600.00,15.5914632648,7.7505932344,2.0116477273,-0.00000000009451817107
17610.00,15.5936373094,7.7519182763,2.0115843271,-0.00000000009173106719
17620.00,15.5925066568,7.7513815398,2.0115777526,-0.00000000008166622933
17630.00,15.5882663847,7.7495174228,2.0115144640,-0.00000000008502354376
17640.00,15.5870858476,7.7480822373,2.0117346939,-0.00000000008798473061
17650.00,15.5869391341,7.7482531324,2.0116713881,-0.00000000008224176895
17660.00,15.5850733814,7.7484416519,2.0113816535,-0.00000000008203748791
17670.00,15.5793850493,7.7460742796,2.0112620260,-0.00000000008482281544
17680.00,15.5712679436,7.7431517479,2.0109728507,-0.00000000007720402095
17690.00,15.5671153053,7.7385002459,2.0116449972,-0.00000000007352340958
17700.00,15.5667111846,7.7387593520,2.0115254237,-0.00000000008330758305
17710.00,15.5686753493,7.7395435913,2.0115753811,-0.00000000008240874649
17720.00,15.5703325794,7.7393069652,2.0118510158,-0.00000000007652012357
17730.00,15.5715214053,7.7390557414,2.0120699380,-0.00000000007285727577
17740.00,15.5779066608,7.7407373509,2.0124577227,-0.00000000007526601564
17750.00,15.5852606295,7.7426845469,2.0129014085,-0.00000000007474376673
17760.00,15.5965233228,7.7474408921,2.0131193694,-0.00000000006896527793
17770.00,15.6117775221,7.7535295296,2.0135059088,-0.00000000005803890701
17780.00,15.6270618498,7.7615833200,2.0133858268,-0.00000000004778577534
17790.00,15.6387301197,7.7678414348,2.0132658797,-0.00000000004493827532
17800.00,15.6512055120,7.7738498790,2.0133146067,-0.00000000003816502669
17810.00,15.6590802867,7.7773563096,2.0134194273,-0.00000000003571543061
17820.00,15.6651738402,7.7797613799,2.0135802469,-0.00000000003621458688
17830.00,15.6668033250,7.7819005818,2.0132361189,-0.00000000004276046184
17840.00,15.6631939537,7.7792700483,2.0134529148,-0.00000000004081890381
17850.00,15.6606298564,7.7771601084,2.0136694678,-0.00000000003458389131
17860.00,15.6587563283,7.7786384453,2.0130459127,-0.00000000002780886632
17870.00,15.6538882054,7.7766807214,2.0129266928,-0.00000000002688871348
17880.00,15.6481990521,7.7751785203,2.0125838926,-0.00000000004074962590
17890.00,15.6405291032,7.7718263938,2.0124650643,-0.00000000004781774976
17900.00,15.6320971406,7.7687417074,2.0121787709,-0.00000000004631850459
17910.00,15.6242497684,7.7657299593,2.0119486320,-0.00000000004670752674
17920.00,15.6167818218,7.7616133306,2.0120535714,-0.00000000004684075350
17930.00,15.6137280980,7.7573261880,2.0127718907,-0.00000000005578293383
17940.00,15.6164083182,7.7586852372,2.0127647715,-0.00000000006010303366
17950.00,15.6143763089,7.7594212438,2.0123119777,-0.00000000006055600466
17960.00,15.6080108101,7.7552114798,2.0125835189,-0.00000000005316458385
17970.00,15.6021355662,7.7529623130,2.0124095715,-0.00000000004755840166
17980.00,15.5943934384,7.7499984528,2.0121802002,-0.00000000005034195283
17990.00,15.5866435274,7.7476712273,2.0117843246,-0.00000000004784794783
18000.00,15.5792867193,7.7448950770,2.0115555556,-0.00000000004627054295
18010.00,15.5726337931,7.7409713951,2.0117157135,-0.00000000005297451366
18020.00,15.5668199692,7.7383198854,2.0116537181,-0.00000000005139355608
18030.00,15.5594752657,7.7340539531,2.0118136439,-0.00000000004748557103
18040.00,15.5533648239,7.7323201539,2.0114745011,-0.00000000005377387424
18050.00,15.5457714073,7.7292081837,2.0113019391,-0.00000000006152056642
18060.00,15.5405739274,7.7255846604,2.0115725360,-0.00000000006494538241
18070.00,15.5394920109,7.7229467432,2.0121195351,-0.00000000007772982258
18080.00,15.5435152580,7.7256090793,2.0119469027,-0.00000000008193801193
18090.00,15.5498823337,7.7277374638,2.0122166943,-0.00000000008950351571
18100.00,15.5562238109,7.7309148837,2.0122099448,-0.00000000008506262361
18110.00,15.5628153763,7.7344288273,2.0121479845,-0.00000000009283596114
18120.00,15.5707434176,7.7381824615,2.0121964680,-0.00000000010338752077
18130.00,15.5750563726,7.7407761188,2.0120794264,-0.00000000010476775003
18140.00,15.5776561306,7.7429423814,2.0118522602,-0.00000000009384315547
18150.00,15.5757402108,7.7430754541,2.0115702479,-0.00000000010034284514
18160.00,15.5735584005,7.7422272867,2.0115088106,-0.00000000009540279677
18170.00,15.5700077936,7.7409101051,2.0113924051,-0.00000000009801226497
18180.00,15.5669266138,7.7391907088,2.0114411441,-0.00000000009012879332
18190.00,15.5615428708,7.7371727435,2.0112699285,-0.00000000009171330362
18200.00,15.5545813432,7.7341578682,2.0111538462,-0.00000000009515055410
18210.00,15.5477179395,7.7303465851,2.0112575508,-0.00000000009128875433
18220.00,15.5397693274,7.7278944579,2.0108671789,-0.00000000009312017824
18230.00,15.5331103597,7.7241844478,2.0109709270,-0.00000000008570033572
18240.00,15.5250289196,7.7212413768,2.0106907895,-0.00000000007633538246
18250.00,15.5171373534,7.7175493732,2.0106301370,-0.00000000007650236000
18260.00,15.5107313515,7.7150160573,2.0104600219,-0.00000000007302958238
18270.00,15.5066645395,7.7125952451,2.0105637657,-0.00000000007055867002
18280.00,15.4986697217,7.7084312596,2.0106126915,-0.00000000007377387590
18290.00,15.4912418133,7.7062260387,2.0102241662,-0.00000000007754330511
18300.00,15.4839430165,7.7028259991,2.0101639344,-0.00000000007239364663
18310.00,15.4769105974,7.6997672275,2.0100491535,-0.00000000007863576457
18320.00,15.4698287496,7.6964740161,2.0099890830,-0.00000000007517009237
18330.00,15.4636427262,7.6929996247,2.0100927441,-0.00000000008089706682
18340.00,15.4585430186,7.6904836284,2.0100872410,-0.00000000009246825527
18350.00,15.4513331971,7.6875430879,2.0099182561,-0.00000000008405542928
18360.00,15.4444792114,7.6837372188,2.0100217865,-0.00000000008363265636
18370.00,15.4378588937,7.6806724231,2.0099618944,-0.00000000008175682353
18380.00,15.4309387976,7.6774580451,2.0099020675,-0.00000000008499156934
18390.00,15.4246308210,7.6745477882,2.0098423056,-0.00000000009118750199
18400.00,15.4189652452,7.6707121752,2.0101086957,-0.00000000009049472283
18410.00,15.4123633185,7.6662057899,2.0104291146,-0.00000000009646683452
18420.00,15.4056098467,7.6626612313,2.0104777416,-0.00000000010356338009
18430.00,15.4031636412,7.6604324548,2.0107433532,-0.00000000010418688134
18440.00,15.4018269006,7.6599964411,2.0106832972,-0.00000000011227108132
18450.00,15.3982545480,7.6596871505,2.0102981030,-0.00000000010858336452
18460.00,15.3909115426,7.6570873758,2.0100216685,-0.00000000010067502387
18470.00,15.3832379117,7.6551461427,2.0095289659,-0.00000000010239809001
18480.00,15.3761048330,7.6505860724,2.0097943723,-0.00000000009495693121
18490.00,15.3705817879,7.6482697936,2.0096809086,-0.00000000009668355005
18500.00,15.3633204391,7.6440597097,2.0098378378,-0.00000000009041123405
18510.00,15.3583067732,7.6405584534,2.0101026472,-0.00000000009839951076
18520.00,15.3566986999,7.6399844175,2.0100431965,-0.00000000011770318054
18530.00,15.3512020003,7.6374754482,2.0099838100,-0.00000000011749001771
18540.00,15.3432765025,7.6356018349,2.0094390507,-0.00000000012201972766
18550.00,15.3362297981,7.6331382548,2.0091644205,-0.00000000012865619681
18560.00,15.3293806698,7.6303619287,2.0089978448,-0.00000000012149570239
